Date,Buying,Selling
2025-04-29 12:00:00,35.87,37.21
2025-04-30 12:00:00,35.32,36.66
2025-05-02 12:00:00,34.07,35.41
2025-05-05 12:00:00,33.29,34.63
2025-05-06 12:00:00,33.55,34.89
2025-05-07 12:00:00,33.43,34.77
2025-05-08 12:00:00,33.17,34.51
2025-05-09 12:00:00,33.22,34.56
2025-05-12 12:00:00,32.84,34.18
2025-05-13 12:00:00,33.27,34.61
2025-05-14 12:00:00,33.07,34.41
2025-05-15 12:00:00,32.98,34.32
2025-05-16 12:00:00,32.94,34.28
2025-05-19 12:00:00,33.1,34.44
2025-05-20 12:00:00,33.24,34.58
2025-05-21 12:00:00,33.36,34.7
2025-05-22 12:00:00,33.09,34.43
2025-05-23 12:00:00,33.31,34.65
2025-05-26 12:00:00,33.24,34.58
2025-05-27 12:00:00,33.12,34.46
2025-05-28 12:00:00,32.77,34.11
2025-05-29 12:00:00,33.16,34.5
2025-06-02 12:00:00,33.49,34.83
2025-06-03 12:00:00,33.34,34.68
2025-06-04 12:00:00,33.4,34.74
2025-06-05 12:00:00,33.44,34.78
2025-06-06 12:00:00,33.33,34.67
2025-06-09 12:00:00,33.39,34.73
2025-06-10 12:00:00,33.45,34.79
2025-06-11 12:00:00,33.6,34.94
2025-06-12 12:00:00,33.56,34.9
2025-06-13 12:00:00,33.37,34.71
2025-06-16 12:00:00,33.28,34.62
2025-06-17 12:00:00,33.06,34.4
2025-06-18 12:00:00,33.08,34.42
2025-06-19 12:00:00,33.29,34.63
2025-06-20 12:00:00,33.14,34.48
2025-06-23 12:00:00,33.69,35.03
2025-06-24 12:00:00,33.47,34.81
2025-06-25 12:00:00,33.51,34.85
2025-06-26 12:00:00,33.27,34.61
2025-06-27 12:00:00,33.39,34.73
2025-06-30 12:00:00,33.73,35.07
2025-07-01 12:00:00,33.61,34.95
2025-07-02 12:00:00,33.4,34.74
2025-07-03 12:00:00,33.1,34.44
2025-07-04 12:00:00,33.27,34.61
2025-07-07 12:00:00,33.26,34.6
2025-07-08 12:00:00,33.27,34.61
2025-07-09 12:00:00,33.38,34.72
2025-07-10 12:00:00,33.42,34.76
2025-07-11 12:00:00,33.29,34.63
2025-07-14 12:00:00,33.37,34.71
2025-07-15 12:00:00,33.19,34.53
2025-07-16 12:00:00,33.43,34.77
2025-07-17 12:00:00,33.37,34.71
2025-07-18 12:00:00,33.39,34.73
2025-07-21 12:00:00,33.59,34.93
2025-07-22 12:00:00,33.77,35.11
2025-07-23 12:00:00,33.76,35.1
2025-07-24 12:00:00,33.74,35.08
2025-07-25 12:00:00,33.8,35.14
2025-07-28 12:00:00,33.41,34.75
2025-07-29 12:00:00,33.49,34.83
2025-07-30 12:00:00,33.13,34.47
2025-07-31 12:00:00,33.31,34.65
2025-08-01 12:00:00,33.98,35.32
2025-08-04 12:00:00,33.79,35.13
2025-08-05 16:01:00,33.73,35.07
2025-08-06 16:00:00,33.9,35.24
2025-08-13 16:00:00,34.24,35.58
2025-08-14 16:01:00,34.2,35.54
2025-08-15 16:01:00,34.22,35.56
